user_avater href,user_avater src,user_name,user_floor,time,item_content,address_vote,reply_num href,flower_num href,num,report href,smile src
https://www.mmbang.com/user/10594461,https://www.mmbang.info/imgs/user_48.gif,露露柠檬,77楼,2020-07-16 03:46,接男宝,,https://www.mmbang.com/bang/697/37701861_4#new_post,https://www.mmbang.com/bang/697/37701861_4#,,https://www.mmbang.com/bang/697/37701861_4#post_report,
https://www.mmbang.com/user/25177476,https://img03.mmbang.info/app/2020/07/05/69abc40a-272d-46bb-9868-f1e92506c973.jpg,帮小友1hdoK,78楼,2020-07-16 22:23,恭喜宝妈如愿了，我诚接三胎健康男宝宝已到腹中，跪求儿女双全,澄迈县,https://www.mmbang.com/bang/697/37701861_4#new_post,https://www.mmbang.com/bang/697/37701861_4#,6,https://www.mmbang.com/bang/697/37701861_4#post_report,
https://www.mmbang.com/user/24989399,https://img03.mmbang.info/app/2020/04/20/50254d11-c338-41fa-904b-552dc4f5d2c6.jpg,帮小友1gqsp,79楼,2020-07-17 07:52,三胎都会迫不及待的看看男女，我是13周的也是女孩但是我还是接受了她，只要他没事健健康康的来到我身边我就知足了,满城区,https://www.mmbang.com/bang/697/37701861_4#new_post,https://www.mmbang.com/bang/697/37701861_4#,1,https://www.mmbang.com/bang/697/37701861_4#post_report,https://static-mmb.mmbang.info/png/2020/04/08/ddf57485c3c756c306f0ce7d26454e28.png
https://www.mmbang.com/user/25091409,https://img03.mmbang.info/app/2020/06/30/49a0f6c8-b7fd-4c32-bc67-c1e2ea853c2e.jpg,丶爱锁全心ocLuFpj,80楼,2020-07-17 07:55,我95天查的男宝，心里还是害怕不准，月底四个月的时候再去查一下看看，希望我们都能准，都能如愿,亭湖区,https://www.mmbang.com/bang/697/37701861_4#new_post,https://www.mmbang.com/bang/697/37701861_4#,9,https://www.mmbang.com/bang/697/37701861_4#post_report,
https://www.mmbang.com/user/20819572,https://img03.mmbang.info/app/2018/09/04/32ad4d37-f35e-42ba-a37e-045496575e56.jpg,。。一天天,81楼,2020-07-18 09:15,恭喜恭喜祝你生个大胖小子，接男宝,原阳县,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,
https://www.mmbang.com/user/12223506,https://img03.mmbang.info/app/2020/07/21/0323aada-6b03-4134-b17a-284075ddbe71.jpg,晨晨晨晨❤️,82楼,2020-07-19 17:12,接健康男宝宝，儿女双全,,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,
https://www.mmbang.com/user/17274842,https://img03.mmbang.info/app/2017/08/13/e890aed4-a066-452f-a788-e922f42ce9c2.PNG,简单mV0N6,83楼,2020-07-19 18:58,接健康男宝！！,,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,
https://www.mmbang.com/user/25485247,https://img03.mmbang.info/app/2020/07/21/64746ff1-5bb6-4aaf-98a6-c724d38564d4.jpg,帮小友1ivsN,84楼,2020-07-21 03:21,恭喜恭喜，接健康男宝,,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,
https://www.mmbang.com/user/25278925,https://img03.mmbang.info/app/2020/06/06/68cd5d2b-daba-48f3-9a02-58c47dff046d.jpg,- 🍒麻辣小龙虾💐,86楼,2020-07-21 14:18,我也是，在哪里看见生男宝就接，希望我也和宝妈一样如愿，我也三胎，意外三胎哈，诚接三胎健康男宝在我腹中,金沙县,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,https://static-mmb.mmbang.info/png/2020/04/08/c74d380e61632a966da081db17d2ed83.png
https://www.mmbang.com/user/24992175,https://www.mmbang.info/imgs/user_48.gif,愿如意5fFNf,87楼,2020-07-21 15:15,祝宝妈如愿！接中健康男宝！,,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,
https://www.mmbang.com/user/25278925,https://img03.mmbang.info/app/2020/06/06/68cd5d2b-daba-48f3-9a02-58c47dff046d.jpg,- 🍒麻辣小龙虾💐,88楼,2020-07-21 15:45,嗯嗯，结宝妈吉言，希望你们都能如愿,金沙县,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,1,https://www.mmbang.com/bang/697/37701861_5#post_report,https://static-mmb.mmbang.info/png/2020/04/08/c74d380e61632a966da081db17d2ed83.png
https://www.mmbang.com/user/25278925,https://img03.mmbang.info/app/2020/06/06/68cd5d2b-daba-48f3-9a02-58c47dff046d.jpg,- 🍒麻辣小龙虾💐,89楼,2020-07-21 21:23,好的，借宝妈吉言让我如愿,金沙县,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,https://static-mmb.mmbang.info/png/2020/04/08/c74d380e61632a966da081db17d2ed83.png
https://www.mmbang.com/user/25195157,https://img03.mmbang.info/app/2020/07/14/a6f163d8-2bfb-4a04-b950-8350dbb3b201.jpg,帮小友1hiPV,90楼,2020-07-22 05:51,恭喜楼主如愿 诚接二胎健康男宝已在我腹中,,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,https://static-mmb.mmbang.info/png/2020/04/08/c74d380e61632a966da081db17d2ed83.png
https://www.mmbang.com/user/25302375,https://img03.mmbang.info/app/2020/06/10/70f6e383-f644-4d67-a462-a210ebc41bfb.jpg,M..dandan,91楼,2020-07-22 23:46,恭喜，诚接腹中健康男宝,,https://www.mmbang.com/bang/697/37701861_5#new_post,https://www.mmbang.com/bang/697/37701861_5#,,https://www.mmbang.com/bang/697/37701861_5#post_report,
